,Heading1Key,Heading1Label,Heading1TitleText,Heading2Key,Heading2TitleText,SectionKey,SectionLabel,SectionText,SubsectionKey,SubsectionLabel,SubsectionText,MarginalNoteKey,MarginalNote,ParagraphKey,ParagraphLabel,ParagraphText,SubparagraphKey,SubparagraphLabel,SubparagraphText,ClauseKey,ClauseLabel,ClauseText,SubclauseKey,SubclauseLabel,SubclauseText
78,115244,Part I,,115245,General,115298,7,,115337,(2.21),"Despite anything in this Act or any other Act, everyone who commits an act or omission outside Canada that if committed in Canada would constitute an offence under any of sections 82.3 to 82.6, or a conspiracy or attempt to commit such an offence, or being an accessory after the fact or counselling in relation to such an offence, is deemed to have committed that act or omission in Canada if",115337,Nuclear terrorism offence committed outside Canada,115344,(d),"the person who commits the act or omission is, after the commission of the act or omission, present in Canada.",,,,,,,,,
79,115244,Part I,,115245,General,115298,7,,115345,(2.3),"Despite anything in this Act or any other Act, a Canadian crew member who, during a space flight, commits an act or omission outside Canada that if committed in Canada would constitute an indictable offence is deemed to have committed that act or omission in Canada, if that act or omission is committed",115345,Space Station — Canadian crew members,115347,(a),"on, or in relation to, a flight element of the Space Station; or",,,,,,,,,
80,115244,Part I,,115245,General,115298,7,,115345,(2.3),"Despite anything in this Act or any other Act, a Canadian crew member who, during a space flight, commits an act or omission outside Canada that if committed in Canada would constitute an indictable offence is deemed to have committed that act or omission in Canada, if that act or omission is committed",115345,Space Station — Canadian crew members,115348,(b),on any means of transportation to or from the Space Station.,,,,,,,,,
81,115244,Part I,,115245,General,115298,7,,115349,(2.31),"Despite anything in this Act or any other Act, a crew member of a Partner State who commits an act or omission outside Canada during a space flight on, or in relation to, a flight element of the Space Station or on any means of transportation to and from the Space Station that if committed in Canada would constitute an indictable offence is deemed to have committed that act or omission in Canada, if that act or omission",115349,Space Station — crew members of Partner States,115351,(a),threatens the life or security of a Canadian crew member; or,,,,,,,,,
82,115244,Part I,,115245,General,115298,7,,115349,(2.31),"Despite anything in this Act or any other Act, a crew member of a Partner State who commits an act or omission outside Canada during a space flight on, or in relation to, a flight element of the Space Station or on any means of transportation to and from the Space Station that if committed in Canada would constitute an indictable offence is deemed to have committed that act or omission in Canada, if that act or omission",115349,Space Station — crew members of Partner States,115352,(b),"is committed on or in relation to, or damages, a flight element provided by Canada.",,,,,,,,,
83,115244,Part I,,115245,General,115298,7,,115355,(2.33),No proceedings in relation to an offence referred to in subsection (2.3) or (2.31) may be instituted without the consent of the Attorney General of Canada.,115355,Consent of Attorney General of Canada,,,,,,,,,,,,
84,115244,Part I,,115245,General,115298,7,,115357,(2.34),The definitions in this subsection apply in this subsection and in subsections (2.3) and (2.31).,115357,Definitions,,,,,,,,,,,,
85,115244,Part I,,115245,General,115298,7,,115370,(3),"Notwithstanding anything in this Act or any other Act, every one who, outside Canada, commits an act or omission against the person of an internationally protected person or against any property referred to in section 431 used by that person that, if committed in Canada, would be an offence against any of sections 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279, 279.1, 280 to 283, 424 and 431 is deemed to commit that act or omission in Canada if",115370,Offence against internationally protected person,115372,(a),"the act or omission is committed on a ship that is registered or licensed, or for which an identification number has been issued, pursuant to any Act of Parliament;",,,,,,,,,
86,115244,Part I,,115245,General,115298,7,,115370,(3),"Notwithstanding anything in this Act or any other Act, every one who, outside Canada, commits an act or omission against the person of an internationally protected person or against any property referred to in section 431 used by that person that, if committed in Canada, would be an offence against any of sections 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279, 279.1, 280 to 283, 424 and 431 is deemed to commit that act or omission in Canada if",115370,Offence against internationally protected person,115373,(b),the act or omission is committed on an aircraft,115374,(i),"registered in Canada under regulations made under the Aeronautics Act, or",,,,,,
87,115244,Part I,,115245,General,115298,7,,115370,(3),"Notwithstanding anything in this Act or any other Act, every one who, outside Canada, commits an act or omission against the person of an internationally protected person or against any property referred to in section 431 used by that person that, if committed in Canada, would be an offence against any of sections 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279, 279.1, 280 to 283, 424 and 431 is deemed to commit that act or omission in Canada if",115370,Offence against internationally protected person,115373,(b),the act or omission is committed on an aircraft,115375,(ii),leased without crew and operated by a person who is qualified under regulations made under the Aeronautics Act to be registered as owner of an aircraft in Canada under those regulations;,,,,,,
88,115244,Part I,,115245,General,115298,7,,115370,(3),"Notwithstanding anything in this Act or any other Act, every one who, outside Canada, commits an act or omission against the person of an internationally protected person or against any property referred to in section 431 used by that person that, if committed in Canada, would be an offence against any of sections 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279, 279.1, 280 to 283, 424 and 431 is deemed to commit that act or omission in Canada if",115370,Offence against internationally protected person,115376,(c),"the person who commits the act or omission is a Canadian citizen or is, after the act or omission has been committed, present in Canada; or",,,,,,,,,
89,115244,Part I,,115245,General,115298,7,,115370,(3),"Notwithstanding anything in this Act or any other Act, every one who, outside Canada, commits an act or omission against the person of an internationally protected person or against any property referred to in section 431 used by that person that, if committed in Canada, would be an offence against any of sections 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279, 279.1, 280 to 283, 424 and 431 is deemed to commit that act or omission in Canada if",115370,Offence against internationally protected person,115377,(d),the act or omission is against,115378,(i),"a person who enjoys the status of an internationally protected person by virtue of the functions that person performs on behalf of Canada, or",,,,,,
